UserId,Qtag,AnsweredDate,Top_user,QId
16575,s-voice|samsung-galaxy-note-3|voice-command,2013-11-04 15:54:13.140,16575,56300
39596,contacts|cyanogenmod|google-apps|lineageos|sync,2013-11-04 18:11:28.710,22975,56055
16575,permissions|security,2013-11-04 18:48:20.670,1951,38388
24450,nexus-4|notification-led,2013-11-04 22:04:22.970,24450,55635
34689,app2sd|applications|sd-card,2013-11-04 22:49:43.130,34689,55438
22975,contacts|cyanogenmod|google-apps|lineageos|sync,2013-11-04 23:50:33.137,22975,56055
28102,applications,2013-11-05 05:34:46.377,28102,56319
44566,applications|google-play-store|samsung-galaxy-s,2013-11-05 08:48:17.213,139,1975
16575,camera|htc,2013-11-05 09:10:29.353,16575,56376
5342,apk|google-play-store,2013-11-05 09:57:56.000,17994,12330
44581,battery|system-freeze,2013-11-05 12:40:04.970,15241,23209
9160,screen|screen-brightness,2013-11-05 13:35:08.330,9160,56345
11190,proxy,2013-11-05 14:07:48.650,11190,56373
38018,nexus-4,2013-11-05 17:09:24.880,38018,56401
27886,file-transfer|macos|nexus-7,2013-11-06 02:10:24.037,94596,33504
44590,root-access,2013-11-06 04:30:23.507,44590,56396
44640,4.1-jelly-bean|data-connection|network-signal|wi-fi,2013-11-06 06:41:02.093,220415,40370
16575,factory-reset|internal-sd|samsung-galaxy-s-2,2013-11-06 08:28:44.057,16575,56429
44647,chrome-for-android,2013-11-06 10:11:57.213,44194,55659
44651,4.3-jelly-bean|bootloader|kernel,2013-11-06 11:24:52.497,44651,56366
16575,2.3-gingerbread|app2sd|huawei-u8850|sd-card,2013-11-06 12:28:24.923,16575,56444
44619,calendar|contacts|sync,2013-11-06 14:13:51.440,44619,54548
44674,4.4-kitkat|art|dalvik,2013-11-06 17:29:28.043,44674,56187
44675,contacts|sony-xperia-z,2013-11-06 17:48:19.460,475,43070
44678,geolocation|google-latitude|google-maps|google-now,2013-11-06 19:08:11.167,4295,25183
16575,backup|password|settings|wi-fi,2013-11-06 22:04:25.807,16575,56490
41575,system,2013-11-07 03:58:38.547,41575,56497
23561,charging|nexus-7,2013-11-07 06:18:37.780,36675,56500
30106,factory-reset|google-play-store|htc-explorer,2013-11-07 07:58:19.947,30106,56516
14843,google-drive,2013-11-07 09:12:27.150,14843,56499
44723,4.4-kitkat|certificates|security,2013-11-07 11:12:31.857,47055,56292
12442,google-speech-services,2013-11-07 11:41:31.410,12442,56528
18093,bugs|lock-screens|samsung-galaxy-note-10.1,2013-11-07 12:32:06.313,18093,48334
38018,4.4-kitkat|file-system,2013-11-07 16:48:58.673,38018,56541
44741,4.0-ice-cream-sandwich,2013-11-07 17:24:06.053,40036,53463
44635,fitness|samsung-nexus-10,2013-11-07 18:09:30.717,44635,56435
3573,4.3-jelly-bean|4.4-kitkat|nexus-5|samsung-galaxy-note-10.1|security,2013-11-08 01:37:18.983,3573,56567
12442,kernel|linux,2013-11-08 09:36:55.057,12442,56587
41681,android-sdk|bootloader-lock|linux|sony-ericsson-xperia-neo|usb-drivers,2013-11-08 09:37:40.487,41681,53486
44797,force-stop|samsung-galaxy-note-3,2013-11-08 11:01:09.193,44797,56595
15575,4.4-kitkat|google-now|launcher|nexus-5,2013-11-08 13:02:51.607,15575,56602
433,google-now|samsung-galaxy-note-3|text-to-speech,2013-11-08 13:23:27.507,433,56609
30530,4.3-jelly-bean|4.4-kitkat|google|nexus-4|nexus-5,2013-11-08 17:14:11.853,30530,56617
981,adb|system-apps,2013-11-08 17:38:58.133,981,56620
15365,applications|internet,2013-11-08 18:28:26.813,15365,56344
44729,4.3-jelly-bean|cyanogenmod|samsung-galaxy-s-4,2013-11-08 20:46:33.960,5342,56600
44801,active-sync|contacts|exchange|sync,2013-11-08 21:45:37.673,44801,56606
44860,usb-debugging,2013-11-09 09:12:58.837,43016,54806
43854,buttons|cyanogenmod|nexus-4,2013-11-09 09:35:07.627,38018,56629
43854,cyanogenmod|permissions,2013-11-09 09:52:38.893,5342,55994
5342,usb-on-the-go,2013-11-09 14:16:13.387,5342,56565
5342,4.3-jelly-bean|cyanogenmod|samsung-galaxy-s-4,2013-11-09 15:36:43.690,5342,56600
43016,usb-debugging,2013-11-09 16:08:29.523,43016,54806
37114,google-now,2013-11-09 19:09:38.220,37114,56676
45874,cyanogenmod|samsung-galaxy-note,2013-11-09 19:30:14.403,16575,56675
44075,boot-loop|samsung-galaxy-tab-2-7,2013-11-09 23:46:06.973,44075,55899
16575,cyanogenmod|samsung-galaxy-note,2013-11-10 00:22:08.030,16575,56675
45893,bootloader-lock|sony-xperia-z,2013-11-10 08:57:14.127,4003,49695
5342,google-drive,2013-11-10 10:31:54.983,5342,56704
45914,2.2-froyo|connection-issues|google-play-store|system-error|wi-fi,2013-11-10 17:02:06.220,9879,15947
16575,clockworkmod-recovery|restore|whatsapp-messenger,2013-11-11 08:21:09.910,16575,56748
5342,chrome-for-android,2013-11-11 11:17:41.197,5342,56754
45955,file-transfer|linux|usb,2013-11-11 11:56:53.440,41089,52932
3303,4.4-kitkat|art|dalvik,2013-11-11 12:19:06.637,3303,56773
30530,adb|nexus-4,2013-11-11 13:30:41.767,30530,56777
38018,buttons|cyanogenmod|nexus-4,2013-11-11 14:21:29.817,38018,56629
22441,benchmarks,2013-11-11 18:27:14.337,22441,56775
32427,4.2-jelly-bean|delete|factory-reset,2013-11-11 19:52:02.197,16575,56799
16575,4.2-jelly-bean|delete|factory-reset,2013-11-11 20:27:39.593,16575,56799
45988,adb|linux|usb,2013-11-11 20:46:31.563,45988,56807
16575,security|wi-fi,2013-11-11 20:48:56.050,16575,56786
11251,data-recovery|internal-sd|internal-storage|samsung-galaxy-s-2,2013-11-11 21:16:16.843,11251,56797
44767,4.2-jelly-bean|delete|factory-reset,2013-11-12 00:36:57.713,16575,56799
44767,sms,2013-11-12 00:44:23.630,6204,16022
44767,broken-screen|screen|screenshots|usb,2013-11-12 00:53:38.107,12677,36860
46018,applications|google-play-store|samsung-galaxy-s,2013-11-12 08:53:15.863,139,1975
17994,data-monitoring|mobile-data|settings,2013-11-12 09:06:20.717,17994,56838
38273,4.1-jelly-bean|samsung-galaxy-note|samsung-galaxy-s-4,2013-11-12 10:03:47.233,38273,56827
16575,security,2013-11-12 10:55:31.097,16575,56835
15575,cyanogenmod|samsung-galaxy-nexus|sync|wi-fi,2013-11-12 12:07:19.180,15575,56849
46027,contacts|phone-app|samsung,2013-11-12 12:51:49.620,46027,55868
5342,installation|media-player,2013-11-12 13:30:31.147,5342,56858
30767,emergency-calls|lock-screens,2013-11-12 14:13:26.173,30767,56043
156,device-administrator|multiple-devices,2013-11-12 15:58:43.120,156,56857
38018,remote-access|remote-control|security,2013-11-12 16:06:47.073,156,56865
38018,sms,2013-11-12 16:15:08.450,38018,56840
156,remote-access|remote-control|security,2013-11-12 16:42:20.387,156,56865
43889,4.2-jelly-bean|video-streaming|youtube,2013-11-12 17:52:32.173,475,56128
267,google-account|lost-phone|remote-wipe|security,2013-11-12 18:43:12.190,6052,12608
43279,2.1-eclair|rooting|samsung-galaxy-s,2013-11-12 19:38:41.160,75,3097
38938,cyanogenmod|samsung-galaxy-nexus|sync|wi-fi,2013-11-12 21:09:11.067,15575,56849
38938,sms,2013-11-12 21:12:34.427,38018,56840
5342,samsung-galaxy-s-4|wi-fi,2013-11-13 04:08:04.407,8197,56866
5342,rom|uninstallation,2013-11-13 04:16:57.323,5342,56886
16575,mtp|usb-connection-mode,2013-11-13 07:56:21.867,16575,56899
30106,ringtone|sony-xperia,2013-11-13 08:03:50.790,16575,56905
16575,ringtone|sony-xperia,2013-11-13 08:08:34.597,16575,56905
46113,external-display|nexus-4,2013-11-13 15:10:18.313,16575,37589
46118,4.2-jelly-bean|nexus-4|touchscreen,2013-11-13 17:02:36.843,49608,46725
10,4.4-kitkat|nexus-5|wi-fi,2013-11-13 19:34:18.957,10,56941
16575,dlna|htc-one|linux|macos|streaming,2013-11-13 22:37:55.513,16575,56951
5342,2.3-gingerbread|htc-droid-incredible-2,2013-11-14 03:11:12.210,45888,56962
16853,google-now,2013-11-14 04:54:25.733,37114,56676
46161,buttons|custom-roms|music,2013-11-14 07:31:06.200,1951,5358
46163,automation|nfc,2013-11-14 07:51:27.877,46163,37306
24120,alternative-markets|applications,2013-11-14 09:51:57.290,30,216
16575,google-account|privacy,2013-11-14 10:54:41.320,16575,56994
29225,file-sharing|google-plus|htc-one-x,2013-11-14 11:31:04.300,29225,56988
16575,4.4-kitkat|data-connection|notification-icons,2013-11-14 14:04:58.170,16575,57003
37474,compatibility|cyanogenmod|google-play-store|htc,2013-11-14 20:02:15.837,5342,56984
45888,2.3-gingerbread|htc-droid-incredible-2,2013-11-14 22:22:10.943,45888,56962
46222,bugs|crashes|google-maps-navigation|navigation|samsung-galaxy-s-3,2013-11-15 02:05:44.880,46222,52294
46225,4.1-jelly-bean|fonts|samsung-galaxy-note|sms,2013-11-15 04:00:03.430,31422,42403
5342,compatibility|cyanogenmod|google-play-store|htc,2013-11-15 06:46:41.367,5342,56984
5342,4.4-kitkat|rom-flashing|samsung-galaxy-grand,2013-11-15 07:44:37.630,5342,57043
43357,auto-start|usb-host-mode,2013-11-15 08:44:38.750,43357,55158
46246,adb|android-emulator|mount,2013-11-15 10:27:49.710,981,9519
46258,bluetooth|game-controllers,2013-11-15 12:48:37.537,7427,22727
12442,chrome-for-android|home-screen-shortcuts,2013-11-15 14:59:41.273,12442,57064
46248,chrome-for-android|home-screen-shortcuts,2013-11-15 15:03:51.670,12442,57064
16575,4.2-jelly-bean|custom-roms|gsm|network-signal,2013-11-15 15:20:40.727,16575,56722
46248,samsung-nexus-10|screencast,2013-11-15 15:38:56.910,46248,44979
12442,4.4-kitkat|nfc,2013-11-15 16:01:23.037,12442,57078
46275,adb|nexus-7|usb-drivers|windows,2013-11-15 16:08:51.790,36829,48309
17316,samsung-galaxy-tab-2-10.1|updates,2013-11-15 16:10:15.050,17316,56952
25733,battery|battery-life,2013-11-15 20:29:57.270,15,1058
46294,4.4-kitkat|fastboot|rom-flashing,2013-11-16 07:07:42.023,46294,57105
5342,chrome-for-android|popup,2013-11-16 08:24:18.887,5342,57111
16575,4.4-kitkat|android-x86,2013-11-16 11:42:50.837,16575,57113
38289,4.4-kitkat|daydream|easter-egg|settings,2013-11-16 12:34:09.240,38289,57125
16575,factory-reset|samsung-galaxy-s-2|unrooting,2013-11-16 18:47:14.540,16575,57139
46332,command-line|ssh,2013-11-16 18:55:51.943,201,1315
46345,development,2013-11-17 00:54:05.690,16575,45324
45888,video-out,2013-11-17 01:07:55.667,45888,56890
46355,app-widgets|headphones|samsung-galaxy-s-3,2013-11-17 08:05:17.160,46355,52667
563,4.4-kitkat|nexus-7,2013-11-17 09:37:15.523,563,57171
30106,whatsapp-messenger,2013-11-17 16:14:08.530,46360,57173
46386,cellular-radio|cyanogenmod|internal-storage|logging,2013-11-17 19:35:50.197,15575,48279
16773,launcher,2013-11-17 20:00:33.280,12442,57192
16773,overclocking,2013-11-17 20:27:13.087,16773,57186
16773,cyanogenmod|gsm|network-signal|nexus-4,2013-11-17 20:42:37.737,16773,36116
12442,launcher,2013-11-17 22:26:24.827,12442,57192
16794,file-transfer|recovery-mode|rom|rom-flashing|samsung-nexus-10,2013-11-17 23:33:06.273,37474,57203
33627,adb|android-sdk,2013-11-18 03:59:44.580,27231,38321
16575,boot|samsung-galaxy-note-3|scripts|shell,2013-11-18 08:27:52.663,16575,57219
36010,mount|sd-card,2013-11-18 08:51:45.233,36010,57226
46428,html5|security|stock-browser|video,2013-11-18 13:30:11.200,9584,57189
46429,whatsapp-messenger,2013-11-18 13:33:32.497,46360,57173
46438,4.4-kitkat|nexus-4,2013-11-18 17:28:04.283,30530,57188
30530,4.4-kitkat|nexus-4,2013-11-18 17:29:38.810,30530,57188
46439,4.1-jelly-bean|fonts|samsung-galaxy-note|sms,2013-11-18 17:29:49.510,31422,42403
46449,4.2-jelly-bean|bluetooth|keyboard,2013-11-18 20:33:59.737,40293,52249
46459,force-stop|samsung-galaxy-note-3,2013-11-19 01:59:37.873,44797,56595
36010,file-transfer|mtp,2013-11-19 02:46:18.637,36010,57273
46464,sim-card|sms,2013-11-19 03:17:29.620,14320,39592
36153,mtp|usb-connection-mode,2013-11-19 03:26:39.733,16575,56899
5342,4.1-jelly-bean|insufficient-memory|internal-storage|samsung-galaxy-s-2,2013-11-19 06:29:52.953,5342,57238
23562,charging,2013-11-19 14:18:05.797,23562,57300
46502,4.0-ice-cream-sandwich,2013-11-19 15:37:05.330,40036,53463
17316,video-out,2013-11-20 01:25:17.797,45888,56890
5342,gallery|google|sync,2013-11-20 02:17:52.267,5342,57341
46532,lock-screens|silent-mode,2013-11-20 03:01:57.797,3366,39429
46536,adb|fastboot|rooting,2013-11-20 05:08:04.507,34694,46142
475,bluetooth|earphone|earpiece|music|music-player,2013-11-20 10:30:15.977,475,57366
46559,camera|lock-screens,2013-11-20 12:43:01.593,46559,52596
46575,home-screen|launcher,2013-11-20 15:52:08.083,10,17526
12303,instant-messaging|kik-messenger,2013-11-20 17:38:28.113,12303,46843
16575,adw.launcher|menu,2013-11-20 21:49:36.597,16575,57399
16575,buttons|camera|samsung-galaxy-s-3-mini,2013-11-21 07:18:28.357,16575,57412
36468,command-line|usb|usb-connection-mode,2013-11-21 09:57:13.120,3646,57429
46634,google-play-music|offline|samsung-galaxy-nexus,2013-11-21 10:08:12.823,40531,50175
46559,samsung-galaxy-s-2|sd-card|usb,2013-11-21 10:33:43.990,156,9509
11190,kiosk-mode,2013-11-21 13:40:41.293,11190,57441
3646,command-line|usb|usb-connection-mode,2013-11-21 16:14:07.313,3646,57429
37474,file-transfer|recovery-mode|rom|rom-flashing|samsung-nexus-10,2013-11-21 19:30:16.610,37474,57203
16575,4.4-kitkat|intents|nexus-4,2013-11-21 22:04:35.590,16575,57470
16575,nexus-4|nfc,2013-11-21 22:55:19.833,16575,57471
5342,calendar|cyanogenmod|stock-email-app|system-apps|vanilla-android,2013-11-22 08:49:57.437,5342,57497
46695,music|notifications|settings,2013-11-22 08:59:16.240,137,2773
5342,4.4-kitkat|nexus-4|ota-update,2013-11-22 13:47:45.353,5342,57514
38018,nexus-5|rooting,2013-11-22 14:22:45.330,38018,57490
5342,lock-screens|wpa2,2013-11-22 15:19:27.080,5342,57521
46248,privacy|recents-screen|security,2013-11-22 16:39:27.607,46248,43918
981,2-step-verification|gmail|google-account|k9-mail,2013-11-22 21:49:55.630,981,54559
11343,external-display,2013-11-22 22:20:36.247,11343,47157
267,ota-update|updates,2013-11-22 22:25:04.160,267,57548
46773,4.4-kitkat|launcher,2013-11-23 13:56:27.043,46773,57581
43857,adobe-reader|pdf|tablet,2013-11-23 17:10:52.647,77258,46660
46784,backup,2013-11-23 18:11:02.693,1951,28296
46811,4.4-kitkat|nexus-4|ota-update,2013-11-24 06:14:09.563,46811,57525
46723,cyanogenmod,2013-11-24 11:55:24.423,46723,57527
37474,4.4-kitkat|nexus-4,2013-11-24 23:10:13.793,37474,57576
5342,files|samsung-galaxy-s-4,2013-11-25 14:39:17.590,5342,57636
46901,samsung-galaxy-s-3,2013-11-25 18:01:09.793,33914,46952
38579,3g|apn|cyanogenmod,2013-11-25 18:28:48.703,38579,57691
46911,performance|samsung-galaxy-s-3,2013-11-25 20:46:44.973,46911,57682
46892,4.2-jelly-bean|adb,2013-11-26 01:23:34.017,46892,57681
9993,nexus-7|ota-update|side-loading,2013-11-26 01:30:26.097,9993,57705
46951,2g|3g|data-connection|settings,2013-11-26 10:19:59.460,9556,44347
12442,4g|samsung-galaxy-s-advance,2013-11-26 10:49:13.853,12442,57732
46249,wi-fi,2013-11-26 12:09:01.580,46249,57710
38018,4.4-kitkat|nexus-7|twrp|unrooting|updates,2013-11-26 14:46:12.453,30530,57745
30530,4.4-kitkat|nexus-7|twrp|unrooting|updates,2013-11-26 14:53:58.170,30530,57745
46965,4.4-kitkat|nexus-4|ota-update,2013-11-26 15:46:14.553,46811,57525
46972,4.4-kitkat|android-x86,2013-11-26 16:14:45.493,16575,57113
16575,mp3|streaming|wi-fi,2013-11-26 16:40:31.077,16575,57672
46975,4.1-jelly-bean|cyanogenmod|google-now,2013-11-26 17:07:51.630,11209,37089
46981,calendar|sync,2013-11-26 18:51:30.857,28000,37720
46902,2.3-gingerbread|touchscreen,2013-11-26 18:56:29.553,46902,57766
482,mobile-data|wi-fi,2013-11-26 19:11:43.457,482,57764
46987,bluetooth|file-transfer|usb|wi-fi,2013-11-26 19:40:52.623,16265,28686
46998,4.3-jelly-bean|google-maps|nexus-4,2013-11-26 22:51:02.897,5342,50061
12442,encryption|gsm,2013-11-27 01:34:55.277,12442,57793
47020,google-voice,2013-11-27 05:58:00.533,11190,40693
46643,charging|samsung-galaxy-nexus,2013-11-27 06:23:52.833,46643,57445
28102,4.4-kitkat|notifications|skype,2013-11-27 09:10:54.807,57153,57751
47037,applications|default-applications,2013-11-27 10:04:34.707,305,14231
12442,4.4-kitkat|anti-theft|lock-screens|rooting|security,2013-11-27 11:17:58.563,12442,57781
46947,beaglebone-black|clock-speed,2013-11-27 11:51:48.037,46947,57730
47055,4.4-kitkat|certificates|security,2013-11-27 13:43:27.863,47055,56292
38018,twrp,2013-11-27 15:18:37.023,38018,57842
38509,wi-fi,2013-11-27 20:03:47.363,46249,57710
12442,adb|google-play-store|shell,2013-11-27 20:33:47.143,12442,57854
47085,4.4-kitkat|wi-fi,2013-11-27 22:15:38.033,46714,57733
46714,4.4-kitkat|wi-fi,2013-11-27 22:26:39.383,46714,57733
47092,google-plus|images|sync,2013-11-27 23:38:01.123,16265,45709
5342,downloading|internal-storage|samsung,2013-11-28 06:44:11.463,47066,57844
46914,external-sd|htc-hd2,2013-11-28 10:49:13.140,10,10326
47075,cyanogenmod|htc-one-x,2013-11-28 11:05:39.067,47075,57852
46248,images|profiles|whatsapp-messenger,2013-11-28 13:03:28.337,46248,24977
12442,4.3-jelly-bean|dictionary,2013-11-28 15:24:25.243,12442,55344
12442,4.4-kitkat|internal-sd|media-scanner,2013-11-28 16:00:13.147,47208,57913
47045,certificates|lock-screens|security,2013-11-28 16:32:19.703,7236,25491
43104,downloading|internal-storage|samsung,2013-11-28 18:05:42.563,47066,57844
43104,wi-fi,2013-11-28 18:19:19.290,46249,57710
11343,dhcp|mac-address|wi-fi,2013-11-28 20:39:17.657,47134,57922
47138,4.4-kitkat|bugs|nexus-7,2013-11-28 21:46:39.227,47138,57896
47172,delete|mp3|music|music-player|samsung-galaxy-s-3,2013-11-29 10:14:41.397,42949,54813
12442,email|encryption|instant-messaging,2013-11-29 10:24:05.267,12442,57960
47174,4.4-kitkat|wi-fi,2013-11-29 11:04:48.693,46714,57733
47066,downloading|internal-storage|samsung,2013-11-29 14:25:47.810,47066,57844
12442,4.4-kitkat|gmail|nexus-5|notifications,2013-11-29 15:40:44.603,12442,57977
551,4.4-kitkat|google-now|launcher|nexus-5,2013-11-29 17:08:17.583,15575,56602
16575,4.0-ice-cream-sandwich|screen,2013-11-29 19:04:10.963,16575,57984
47208,4.4-kitkat|internal-sd|media-scanner,2013-11-30 00:32:07.677,47208,57913
47232,ad-hoc-networks|htc-one-x|wifi-hotspot,2013-11-30 12:02:13.903,16575,37661
12442,google-hangouts,2013-11-30 14:28:34.120,12442,58007
47246,calendar|facebook,2013-11-30 16:45:58.697,475,12969
16575,in-app-purchase|permissions,2013-11-30 20:08:51.153,16575,58025
16575,4.4-kitkat|cyanogenmod|samsung-galaxy-s,2013-11-30 21:06:43.897,16575,58010
47264,2.3-gingerbread|es-file-explorer|file-transfer|wi-fi|windows,2013-11-30 22:57:27.153,2241,45528
26489,4.4-kitkat|audio|streaming,2013-12-01 04:30:21.497,26489,58026
33392,custom-roms|internet|toast-notifications,2013-12-01 08:00:26.510,33392,57819
47282,copy-paste|default-applications|intents,2013-12-01 08:46:45.107,16575,42057
16575,4.4-kitkat|nexus-7|share-menu,2013-12-01 10:29:34.373,16575,58044
12442,internet|proxy,2013-12-01 11:51:47.020,12442,58061
47300,4.3-jelly-bean|nexus-7|usb-drivers,2013-12-01 13:49:12.740,15414,54424
46360,whatsapp-messenger,2013-12-01 15:51:21.340,46360,57173
26023,internet|ipv6|networking,2013-12-02 02:06:59.260,1465,3718
5342,4.3-jelly-bean|htc-one|notifications,2013-12-02 02:50:50.380,5342,58084
5342,lock-screens|s-voice|samsung-galaxy-note,2013-12-02 03:00:38.547,5342,58093
5342,rom,2013-12-02 03:21:08.533,16780,58064
44827,chrome-for-android|html|sd-card,2013-12-02 14:36:54.100,44827,57839
47402,dns|ssh,2013-12-03 00:28:59.747,47402,42358
267,text-editor,2013-12-03 02:46:23.510,267,19418
5342,activation|nexus-4|sim-card|t-mobile,2013-12-03 06:20:40.150,5342,58175
7821,4.4-kitkat|alarm|google-now|nexus-5,2013-12-03 07:46:24.890,7821,57925
5342,facebook|notifications,2013-12-03 13:24:31.750,5342,58203
47491,adblock-plus,2013-12-04 05:43:03.083,81386,56294
16575,antivirus,2013-12-04 07:17:01.607,16575,58251
47497,emergency-calls|phone-app,2013-12-04 07:49:14.513,47497,50573
16575,files|sync,2013-12-04 07:52:24.203,16575,58209
47508,4.2-jelly-bean|samsung-galaxy-tab-2-10.1|screenshots,2013-12-04 10:17:22.493,44447,56261
16575,4.1-jelly-bean|audio,2013-12-04 11:34:19.053,16575,58265
47526,drawing|linux|nexus-7|tablet|usb,2013-12-04 13:08:13.567,23562,40934
38018,nexus-7,2013-12-04 13:19:49.497,38018,58273
30530,contact-photo|google-hangouts|sms,2013-12-04 16:26:19.923,30530,58282
47546,camera|lock-screens,2013-12-04 18:24:37.693,46559,52596
47030,toast-notifications,2013-12-04 18:47:43.640,11209,37834
47573,4.0-ice-cream-sandwich|recents-screen,2013-12-04 23:22:25.970,64,19987
47581,cyanogenmod|htc-one-x,2013-12-05 01:31:26.127,47075,57852
23562,apk|applications|installation,2013-12-05 04:36:41.593,10,5566
16308,4.3-jelly-bean|4.4-kitkat|nexus-4|wi-fi,2013-12-05 07:41:41.353,16308,58133
6204,networking|nexus-5|wi-fi,2013-12-05 08:51:11.157,6204,58327
16575,networking|nexus-5|wi-fi,2013-12-05 12:18:19.773,6204,58327
47650,sms,2013-12-05 14:35:31.163,5342,17723
47662,keyboard,2013-12-05 17:05:06.130,5099,18112
28263,google-now|nexus-5|tasker,2013-12-05 18:09:51.200,42146,57910
42146,google-now|nexus-5|tasker,2013-12-05 20:25:04.760,42146,57910
5342,4.4-kitkat|mtp|nexus-7,2013-12-06 09:46:47.133,5342,58397
16575,4.0-ice-cream-sandwich|backup|samsung-galaxy-note-2,2013-12-06 10:17:25.680,30530,58398
16575,astro-file-manager|root-access|rooting|samsung-galaxy-nexus,2013-12-06 10:23:42.477,16575,58400
16575,cyanogenmod,2013-12-06 13:26:16.157,16575,58405
2073,cyanogenmod,2013-12-06 13:28:18.503,16575,58405
38018,bootloader-lock|unrooting,2013-12-06 13:45:02.390,38018,58410
30530,4.0-ice-cream-sandwich|backup|samsung-galaxy-note-2,2013-12-06 13:58:59.757,30530,58398
267,in-app-purchase|permissions,2013-12-06 18:14:16.053,16575,58025
47774,battery|battery-life|charging,2013-12-06 18:32:13.277,482,33704
47801,contacts|data-transfer|sms,2013-12-07 08:20:22.253,6361,11340
47801,2.3-gingerbread|contacts|samsung-galaxy-s-2,2013-12-07 08:24:43.540,16575,47988
47825,amazon-kindle-fire|mount|usb-connection-mode,2013-12-07 14:37:43.813,16575,38304
12442,nexus-5|ota-update|rooting,2013-12-07 15:18:09.370,12442,58460
47846,development,2013-12-07 20:06:40.680,3151,18111
32572,cache|google-plus-photos|insufficient-memory,2013-12-08 06:22:29.197,32572,58432
28263,google|google-play-store,2013-12-08 12:26:38.920,16575,58517
16575,google|google-play-store,2013-12-08 12:32:42.463,16575,58517
30530,nexus-5|ota-update|rooting,2013-12-08 14:07:35.103,12442,58460
23436,authorization|google-account|google-play-store,2013-12-08 15:18:39.110,511,20369
47816,battery|charging,2013-12-08 18:50:22.720,35881,58533
47859,internal-storage,2013-12-08 19:49:01.450,47866,58525
35881,battery|charging,2013-12-08 22:15:18.790,35881,58533
47922,4.2-jelly-bean|rooting|samsung-galaxy-s-4|verizon,2013-12-08 22:50:57.737,28670,49766
43252,music-player,2013-12-08 22:55:36.440,156,4897
47926,4.2-jelly-bean|samsung-galaxy-tab-2-10.1|screenshots,2013-12-08 23:24:21.417,44447,56261
47928,contacts|samsung-galaxy-note|sim-card,2013-12-09 00:11:02.227,25506,29902
47934,motorola-milestone-2|recovery-mode|unbricking,2013-12-09 01:46:09.267,5475,27553
47944,4.3-jelly-bean|internet|nexus-4|wifi-tethering,2013-12-09 04:58:54.397,40233,52120
16575,keyboard,2013-12-09 10:15:17.850,12442,58587
12442,keyboard,2013-12-09 10:15:26.823,12442,58587
991,hardware|keyboard,2013-12-09 12:39:23.060,3646,10015
991,text-editor|text-input,2013-12-09 12:42:01.790,47973,58596
16575,titanium-backup,2013-12-09 12:58:10.043,16575,58593
47973,text-editor|text-input,2013-12-09 13:02:31.517,47973,58596
47975,4.3-jelly-bean|multi-user|storage|tablet,2013-12-09 13:15:06.840,16575,54972
47980,4.2-jelly-bean|cell-broadcast|htc-desire-x,2013-12-09 14:29:41.773,41855,53530
156,notifications|whatsapp-messenger,2013-12-09 14:29:57.027,156,58605
47816,keyboard,2013-12-09 15:24:05.283,12442,58587
46248,google-play-store|installation|system-error,2013-12-09 18:22:08.680,46248,58614
48030,camera|lock-screens,2013-12-10 05:13:37.773,46559,52596
5342,clock,2013-12-10 05:47:34.957,47968,58594
47925,gmail|google-account|google-apps,2013-12-10 06:20:32.847,47925,58557
12442,4.1-jelly-bean|apk|call-recording,2013-12-10 10:13:23.257,12442,58649
40036,nexus-7|stock-browser,2013-12-10 12:50:49.000,40036,58230
48070,go-sms|mms,2013-12-10 15:47:19.800,2707,23048
16575,file-management|files|media-files|productivity,2013-12-10 18:47:05.383,16575,58676
48086,4.4-kitkat|nexus-5|phone-app,2013-12-10 19:53:01.147,48086,57965
44829,android-emulator|rom,2013-12-10 20:57:11.433,44829,54674
48117,contact-photo|contacts|viber-messenger,2013-12-11 05:01:18.643,7813,47621
16575,applications|cyanogenmod,2013-12-11 07:24:05.663,16575,58712
15414,ota-update|updates,2013-12-11 08:35:54.243,15414,58695
15414,4.3-jelly-bean|nexus-7|usb-drivers,2013-12-11 08:57:18.060,15414,54424
48146,samsung-galaxy-note-2|sms,2013-12-11 11:38:26.510,33614,44766
30084,custom-roms|downgrade,2013-12-11 11:53:36.307,16575,58739
16575,custom-roms|downgrade,2013-12-11 12:10:16.497,16575,58739
48152,browser-add-ons|firefox-for-android|search,2013-12-11 12:28:24.447,29214,51603
30530,4.4-kitkat|permissions,2013-12-11 13:11:39.853,30530,58751
30530,auto-rotation,2013-12-11 16:34:25.237,30530,58759
10339,default-applications,2013-12-11 16:56:09.287,10339,58765
48176,cyanogenmod|network-signal|samsung-galaxy-note-2,2013-12-11 17:59:34.333,13568,51322
44829,ssh,2013-12-11 18:57:32.363,810,2327
17316,4.4-kitkat|nexus-4|updates,2013-12-11 23:51:04.597,55542,58700
15575,busybox,2013-12-12 10:11:48.980,15575,58817
40036,busybox,2013-12-12 12:18:28.903,15575,58817
12442,custom-roms|firefox-for-android|linux|rom|rom-flashing,2013-12-12 14:17:27.087,12442,63630
16575,android-versions,2013-12-12 14:26:18.803,16575,58828
30530,google-now|launcher,2013-12-12 15:23:30.387,30530,58836
10339,google-now|launcher,2013-12-12 15:44:32.677,30530,58836
16575,google-account|sync,2013-12-12 19:52:31.857,16575,58842
16575,broken-screen|linux|remote-access|root-access|web-server,2013-12-12 20:03:45.423,16575,58843
