5912,Is Steam OS based on Ubuntu?
5913,How to view the `.bash_history` file via command line?
5914,How to launch google-chrome/chromium application shortcut in fullscreen/kiosk mode
5915,No Dropbox icon in the indicator panel?
5916,"how to correctly install apache2, php5, mysql and phpmyadmin"
5917,Create a shortcut for URL?
5918,Securely erase hard drive using the Disk Utility
5919,How do I find out the kernel version I am running?
5920,`Gtk-WARNING **: Locale not supported by C library. ` when starting apps from the commandline
5921,How to show a running clock in terminal before the command prompt
5922,What advantages does Ubuntu have over Windows as an environment for programming?
5923,Setting PIdgin up for Lync2013
5924,13.10 on vaio pro with UEFI
5925,How to access the Keyboard Layout Options in 13.10+
5926,How do I sync contacts on Ubuntu Touch?
5927,Don't have network connection using a BCM4313 adapter
5928,Convert from EFI to BIOS boot mode
5929,How do I sync Google contacts?
5930,System Settings icons missing
5931,Upgraded to 13.10 now clock settings are all disabled and clock does not display
5932,Ubuntu 13.10 won't boot and hangs on a black screen
5933,How do reactivate IBUS after upgrading to Ubuntu 13.10
5934,All chromium extensions throw errors since update to 13.10
5935,"The volume ""Filesystem Root"" has only 533.9 MB disk space remaining"
5936,How to disable mouse power status in indicator-power?
5937,Can I safely remove pre-installed software in Ubuntu 13.10?
5938,Files: Name column basically useless in list view. Feature or bug?
5939,Am I being served a beta release of 13.10?
5940,Kubuntu 13.10 Wifi doesn't work - DHCP timeout
5941,To enable wireless on Thinkpad t440s
5942,Hibernation is still missing from menu in 13.10 after enabling via polkit. How to enable?
5943,Only 1080p youtube videos work properly
5944,Find files with a minimum filename length
5945,Why do we need to be root in terminal for shutdown and restart?
5946,PHP is not working well on Ubuntu 13.10 and mcrypt is missing in phpmyadmin
5947,How to re-enable tray icons for applications in Ubuntu?
5948,Installing cowpatty
5949,Is it possible to run multiple VMware guests Using Free VMware Player?
5950,Lubuntu 13.10 - two network icons
5951,How to watch videos in Amazon Prime Instant Video?
5952,Enter SSH passphrase once
5953,Can't play drm-protected content in ubuntu 13.10
5954,What should I install on 12.04 for a school?
5955,configuring USB modem( Huawei EC156) in ubuntu 13.10
5956,Changing the brightness stopped working in 13.10 Saucy Salamander
5957,"Installed Teamviewer using a 64-bit system, but I get a dependency error"
5958,How to increase font size in Vim editor?
5959,Brightness issue in a Lenovo ThinkPad Edge LR236W5
5960,"E: Unable to correct problems, you have held broken packages"
5961,Restoring android after ubuntu touch fails
5962,How to permanently switch Caps Lock and Esc
5963,ssh-add command does not add my identity to ssh-agent
5964,How to move a window if titlebar is overlapped by Ubuntu menu
5965,Enable line numbers in gedit
5966,Cut column from list
5967,Is there a command-line program to read tags from .m4a files?
5968,Two Wifi Icons in Panel
5969,Numeric Keyboard with a diferent layout
5970,Grant a user permissions on www-data owned /var/www
5971,JUJU and ERROR environment has no access-key or secret-key
5972,Virtualbox not seeing any usb devices in the usb filters settings
5973,Installing MariaDB when Apt reports MariaDB has unmet dependencies or broken packages
5974,"Keyboard ""@ ""symbol not working . Ubuntu 13.10"
5975,How to restore missing calendar data from Lightning/Thunderbird
5976,How do I remove only shopping searches?
5977,"How to install Google-Earth 64bit in Ubuntu 13.10, ia32-libs Dependency error"
5978,Enable disk encryption after installation
5979,Linux Touch Directory Command
5980,While loop help in Shell Script
5981,How to identify game controller for SDL2 in Ubuntu?
5982,Using Ubuntu without any knowledge of Linux
5983,How to install VirtualBox from command line?
5984,How to increase the size of linux-swap partition
5985,How do I enter the Euro symbol?
5986,Can't set static IP on Ubuntu
5987,How to clean /var/cache?
5988,"Compiling error while installing Realtek RTL8111E in 64 bit 13.10. ""CONFIG_X86_X32 enabled but no binutils support"""
5989,Ubuntu on Lenovo Yoga 2 Pro
5990,Uget tray icon not showing
5991,"""Your profile could not be opened correctly."" while opening Chrome(ium)"
5992,How to clear browser's cache and cookies from terminal
5993,How do I fix DNS resolving which doesn't work after upgrading to Ubuntu 13.10 (Saucy)
5994,How do I make krusader the default file manager?
5995,How to run a complete GUI as root?
5996,No Sound in HTML5 and Google Chrome after update to 13.10
5997,Installed MySQL but still says command not found
5998,Full screen in virtualbox
5999,Displayport 1.2 MST/daisy chain - Dual Monitor setup - Intel graphics
6000,How to get a drive formatted with exfat working?
6001,How do I get root in terminal?
6002,How to change the framerate of a video without reencoding
6003,How to count number of files in a directory but not recursively
6004,how to convert avi (xvid) to mkv or mp4 (h264)
6005,Break Reminder for Ubuntu?
6006,Display monitor info via command line
6007,Error when trying to install/remove programs after upgrade to Ubuntu 13.10
6008,How to install LaTeX packages for Tex Live?
6009,How to troubleshoot booting to a black screen on VirtualBox
6010,Grub not showing on startup for Windows 8.1 Ubuntu 13.10 Dual boot
6011,iOS 7 Locked Bug via Ubuntu 13.10
6012,Can't uninstall postgresql package due failing to start service?
6013,How can I get System Monitor Indicator to display temperature?
6014,apt-get update : Unable to change to (unreachable)// - chdir (2: No such file or directory)
6015,How to find the original file of a soft link?
6016,"What does ""r8169: can't disable ASPM; OS doesn't have ASPM control"" really mean?"
6017,keyboard shortcut to switch between windows within an application
6018,Problem with installing Nvidia display drivers on Ubuntu 13.10
6019,How to create a bootable Ubuntu USB flash drive from terminal?
6020,How can I make `adb shell` have the correct terminal size?
6021,How to set up FQDN with Dynamic IP?
6022,How to prevent script not to stop after apt-get?
6023,"What does ""${debian_chroot:+($debian_chroot)}"" do in my terminal prompt?"
6024,"I used wget to download html files, where are the images in the file stored?"
6025,How can I pause/resume download in youtube video?
6026,Home directory not being created
6027,Where are gedit's preferences?
6028,Opening cursor files in a graphics editor?
6029,I want to Install Wine without an internet connetion?
6030,How to get longest line from a file together with its line number?
6031,How to force Unity reload ~/.local/share/applications/
6032,From where can I download Ubuntu 12.04
6033,How to connect mtp android device to ubuntu 13.10
6034,Make mouse left-handed and touchpad right-handed
6035,How do I find my windows 7 files?
6036,which radeon driver do I get?
6037,How to find out what graphics driver is installed?
6038,Why so many Virtual consoles?
6039,How to completely remove my Emacs?
6040,Stop terminal auto executing when pasting a command
6041,How to install Resynthesizer in gimp?
6042,How to easily start a webserver in any folder?
6043,How can I recursively delete all files of a specific extension in the current directory?
6044,Confusion with printf command?
6045,How to add a program to Cairo Dock
6046,How can I quickly see a list of the keyboard shortcuts?
6047,How to stop Ubuntu from talking to me?
6048,Eclipse Error on Ubuntu 13.10
6049,Ubuntu 12.04 white stripes on second monitor
6050,"""Unable to locate package"" while trying to install packages with APT"
6051,Any command line calculator for Ubuntu?
6052,What does `!!` mean in `sudo !!`?
6053,"Can't print any more ""Stopped - Filter failed"""
6054,Linux alternative to Windows Task Scheduler or another way of doing it
6055,Keyboard layout changes after reboot
6056,How to install skype in Ubuntu 13.10?
6057,How can I optimize Ubuntu for minimal energy usage?
6058,How to check which version of library is used and how to change?
6059,Bing Picture of the Day as Desktop Wallpaper?
6060,How to lock a folder from terminal
6061,NVIDIA X Server Settings lost on every reboot
6062,Any video player that can show two subtitles at a time?
6063,Command to open new tab in the current terminal
6064,How to clear Skype chat history?
6065,Do SSD/HD hybrids increase performance in Ubuntu?
6066,Is it possible to translate words via terminal?
6067,Where is Startup Disk Creator installed?
6068,Google Web Designer or Adobe Edge Animate Alternative for Linux?
6069,How to speed up search for locally installed applications in Ubuntu 13.10's Unity Dash?
6070,How can I permanently change touchpad settings?
6071,alt+tab application switcher like in windows 7
6072,How do I install the Tor Browser Bundle in Ubuntu?
6073,Mount from rc.local fails; how to do it properly?
6074,Dummy Output in Audio; nothing is working (ALSA broken?)
6075,How to save scrollback history in byobu?
6076,How to pipe/dump clipboard contents to a file?
6077,"What's is the difference between "">"" and "">>"" in shell command?"
6078,My Ubuntu is running fsck on every bootup
6079,Yum install fails on Ubuntu EC2 instance
6080,How to browse windows network in ubuntu 13.10?
6081,Command to convert an upper-case string to lower-case?
6082,Enable the keyboard backlights on supported Lenovo (e.g. Carbon X1) with command
6083,How can I (de)activate a PPA from the command-line with a single command?
6084,"12.04.3 can start only after I press ""resume"" in rescue mode (every boot) - problem with Nvidia driver"
6085,Where is Firefox's plugins directory?
6086,how to convert video files
6087,How can I get Firefox to open torrent files with Transmission?
6088,How to install h.264 decoder?
6089,apt-get does not find suggested package (perf tool)
6090,How to get out of fullscreen mode?
6091,How to sort files inside a directory via terminal?
6092,How to increment a variable in bash?
6093,Wallpaper suddenly went black on Ubuntu 13.10
6094,What is the proper way to convert .flac files to 320 kBit/sec .mp3?
6095,Possible side effects of changing shell from zsh to bash
6096,How to see more lines in the terminal
6097,Is there a GUI for youtube-dl?
6098,How to find all files with size greater than...?
6099,What are the Default $PATH Values?
6100,Headphone jack port stopped working after opening Audacity
6101,How to uninstall lightdm?
6102,How to know the model of the computer from Ubuntu?
6103,default permissions for /var/www
6104,How to solve the phpmyadmin not found issue after upgrading php and apache?
6105,How to install Nginx in Ubuntu?
6106,How can I detect whether my disk is using GPT or MBR from a terminal?
6107,How to measure GPU usage?
6108,Multi-partition multi OS bootable USB
6109,Why am I not able to use chmod 000 for a folder?
6110,Find files whose size is less than 10 MB
6111,How do I get HTML5 h.264 Video working on Firefox?
6112,Invalid argument - Brother scanner not working after upgrade (brscan2 driver)
6113,How to list installed package and its details on ubuntu?
6114,How can I configure apt-get to clean automatically after every install
6115,How to run application from terminal forever?
6116,How to clear text in a file?
6117,How to see Login history?
6118,Weather from terminal
6119,Using different wallpapers on multiple monitors (Gnome 2 + Compiz)
6120,"Type password into login screen, hit enter - nothing happens"
6121,How to rename file names - replacing underscores with spaces - in a shell command line script
6122,Volume low even at maximum
6123,Bitcoin is using +90% CPU power using Ubuntu 12.04?
6124,How to see time stamps in bash history?
6125,How to find the frequency and type of my current RAM?
6126,"""is not available, but is referred to by another package"" - finding that package"
6127,Unable to access jarfile
6128,Balance of GSM USB Modem using USSD
6129,How do you install avconv on Ubuntu Server 13.04?
6130,How can I set up PyCharm to launch from the Launcher?
6131,changing /etc/environment did not affect my environment variables
6132,Download a whole website with wget (or other) including all its downloadable content
6133,"Borders and Title Menus disappeared on ubuntu ""pop-up"" Modal windows"
6134,Problems upgrading Ubuntu 12.10 to 13.04
6135,What permissions settings will make /var/www accessible without admin?
6136,How to know the motherboard BIOS version using the command line
6137,Juniper Crashing right after launching
6138,32-Bit UEFI Boot Support
6139,How can I view the contents of tar.gz file without extracting from the command-line?
6140,How can I change background color for the desktop?
6141,ScreenShot/PrintScreen doesn't work with menus dropped down!
6142,How to change permissions on mounted windows share?
6143,Public Key authentication failed
6144,Why are my desktop icons really small and without text?
6145,"Ubuntu 64-bit ""Failed to fetch file [..] binary-i386/Packages"" error while updating apt repos"
6146,Where are the postfix log files?
6147,Laptop does not suspend when lid is closed
6148,Install options/procedures and portability
6149,How to get the € euro sign on my keyboard?
6150,Can I install Ubuntu on a 3.5GB mini PC?
6151,The numlock light is reversed
6152,How to kill the process using the name of the program instead of PID?
6153,Convert docx to PDF
6154,How do I get a 4k monitor on DisplayPort 1.2 to show as one screen?
6155,Confusion about dual-booting Ubuntu and Windows 8. CSM or UEFI?
6156,System freezes/unresponsive/unusable when copying large file to USB
6157,"""fatal error: gtk/gtk.h: No such file or directory"" using make"
6158,How to make a persistent live Ubuntu USB with more than 4GB
6159,"What to do when I get an ""attempt to read or write outside of disk 'hd0'"" error and Boot Repair does not solve the problem?"
6160,Customize the command shell default prompt
6161,Does ubuntu software center download 64bit apps?
6162,OOM killer not working?
6163,How to enter Arabic superscript and subcript alef in keyboard?
6164,Is there a terminal command to verify if Wifi is enabled?
6165,Why does `du` on a device reports zero usage?
6166,Unable to install the kernel 3.5 in Ubuntu 12.04
6167,After apt-get upgrade my system always boots to low-graphics mode
6168,udev rules seem ignored; can not prevent modem manager from grabbing device
6169,Linux Anti-Virus
6170,Guake terminal hiding on AltGr - can't type pipes
6171,Not able to access samba shares but visible in network
6172,CIFS mount through fstab not mounting at boot
6173,"Encrypted disk won't unlock anymore: Not authorized to perform operation (udisks-error-quark, 4)"
6174,How to install pygame?
6175,Can anyone please tell which is the best software in ubuntu to plot graph against data?
6176,How to open system monitor easily?
6177,I'm trying to install a program (synergy) but it wont install
6178,How to copy and paste a file?
6179,How to sync my Dropbox files with a preferred local folder?
6180,No ~/.vim folder in ubuntu 13.04 where to go for it
6181,Loop variable error in for loop
6182,PDF metadata viewer / tag editor for Ubuntu
6183,How can I install Django for Python 3.x?
6184,Audacity will no longer launch
6185,How to download pygame in python3.3
6186,Pop-up reminder and todo app?
6187,"Steam runs but needs libgl1-mesa-dri:i386, and libgl1-mesa-glx:i386"
6188,How can I allow or disallow access to SSH on a SFTP server?
6189,How do you enable tap-to-click via command line?
6190,Can't type backslash in ubuntu
6191,Install PECL packages on ubuntu
6192,How can I stop the Software Updater from nagging me to restart?
6193,How to install latest version of tomcat on ubuntu using apt?
6194,AMD-V is being used by another hypervisor. (VERR_SVM_IN_USE)
6195,"""ntpd unable to bind to wildcard address 0.0.0.0 - another process may be running"""
6196,Show Ubuntu operating system details in Dell 15 3521 laptop
6197,Is there anything analoguos to Task Manager?(kill specific programs)
6198,How do I find the package name for an application that I want to uninstall?
6199,KDE Won't Fully Remove
6200,How to split the disk partition having Ubuntu?
6201,How do I restore .bashrc to its default?
6202,"Missing firmware error on Lubuntu 12.04 LiveCD: b43-phy0 ERROR: Firmware file ""b43/ucode5.fw"" not found"
6203,How to organize/sort images by EXIF image data
6204,How to start Virtual box machines automatically when booting?
6205,Horizontal scrolling in Firefox to Shift+Mouse Scroll (instead of Back/Forward)
6206,node: command not found
6207,Xubuntu/XFCE: Is it possible to have email notification in the system tray?
6208,Postfix start error Port 25: Address already in use
6209,Static and crackling in my HDMI audio?
6210,How to find name of currently-active network interface?
6211,What are the disadvantages of having a dot in a user name?
6212,How to enable monitor from terminal?
6213,Suggest an advanced text editor for Ubuntu
6214,When exactly does SSH-agent use my private_key to connect to a remote server?
6215,Can `cat` show files using code markup in colors?
6216,USB drive auto-mounted by user but gets write permissions for root only
6217,What is the command in the terminal to update Vim on Ubuntu?
6218,Is it safe to place symlinks in /bin directory ?
6219,How to create and link a ~/bin folder to contain executables.
6220,Is it possible to limit Software Center or apt-get install downloading to a specific time of day?
6221,"How to read ""service --status-all"" results"
6222,Unable to satisfy all constraints on the partition when installing Ubuntu from USB
6223,"How Can I Add, and Use, a Color Scheme for Geany?"
6224,How to create a Menu item for Eclipse in Ubuntu 13.10?
6225,remove top and bottom gnome panels in Ubuntu 12.04
6226,"Apache doesn't execute PHP files, but makes me download them"
6227,rotated monitor. login screen needs rotation
6228,Is there a way to read OSX .numbers files?
6229,Gnome 3.10 sharing desktop --- how to configure the security type for VNC?
6230,Is there any program that can open files from Sketch
6231,accessing MySQL using terminal in Ubuntu 13.04
6232,Permission denied when running .sh scripts
6233,How can I run command in a folder without changing my current directory to it?
6234,Desktop notification when long running commands complete
6235,How do I use a PlayStation 3 Sixaxis controller with Ubuntu to control games
6236,"How to ""save"" a rotated pdf file"
6237,Plugins/Extension to Download videos (Similar to IDM)
6238,"""The package lists or status file could not be parsed or opened"""
6239,Preview of CAD files in format .dwg
6240,Remove First n Lines of a Large Text File
6241,How to close an open port in Ubuntu?
6242,How stable is BTRFS in Ubuntu?
6243,"Is there a command to list all users? Also to add, delete, modify users, in the terminal?"
6244,How to know last time `apt-get update` was executed?
6245,Easy desktop icons
6246,Permission denied in FTP even though I'm the owner
6247,Is there a way to put comments in the youtube-dl batch file?
6248,How to tail a log file when removing lines (not appending) of the file?
6249,Can't login in from LightDM
6250,nautilus-dropbox : Depends: dropbox but it is not going to be installed
6251,How to deny an ip address from connecting to my system?
6252,Dolphin does not show thumbnails
6253,How do I get my ASUS laptop to start at the right brightness level?
6254,Unable to use IntelliJ IDEA keyboard shortcuts on Ubuntu
6255,what is the path to adb binary installation
6256,How to install pip for python 3 in ubuntu 12.04 LTS
6257,Lenovo's disable touchpad button not working
6258,Mount remote directory using SSH
6259,Vagrant Up and annoying NFS password asking
6260,Swap caps lock and Ctrl in Ubuntu 13.10
6261,xrdp - how to change keyboard layout
6262,Can I view Firefox history with the terminal?
6263,Is there a better option other than NTFS for a shared HD between Ubuntu and Windows 7?
6264,Is it bad practice for folder name to contain a dot (.)? How about a file name with multiple dots?
6265,ping multiple IP's using bash?
6266,What are the differences between -v an -V to get the Version of software in Ubuntu?
6267,Can VirtualBox and KVM run alongside each other?
6268,How to use Vlc with sudo privileges?
6269,"Installed 32-bit by accident, want to upgrade to 64 and keep W7"
6270,What's the lightest Ubuntu desktop environment?
6271,How can I find my DHCP server?
6272,vsftpd: 530 Login incorrect
6273,Installing Ubuntu alongside Windows 7: Is the default partitioning acceptable?
6274,Where's my /usr/include/sys directory?
6275,How to remotely control my Android?
6276,Can't open Gedit as root
6277,"""Oracle JDK 7 Is NOT installed"" error?"
6278,Is it possible to pull data off a linux hard drive using windows 8.1?
6279,"13.10 network Epson printer stuck on ""Installing"""
6280,How to get Ascii Ubuntu logo in terminal
6281,Execute command before shutdown/reboot
6282,Start MySQL on Startup
6283,phpStorm losing keyboard input
6284,How can I get the `bcmath` plugin in php5 in Ubuntu?
6285,"How do I solve ""Unable to fetch some archives, maybe run apt-get update or try with --fix-missing"" error?"
6286,apt-get doesn't work behind a proxy
6287,Disabling gedit backup files (filename~ tilde)
6288,How to list all available printers from terminal?
6289,Is there a PPA to get the latest Mono and Monodevelop versions?
6290,How to install Blender 2.6 on Ubuntu 13.10
6291,Hibernate missing in login screen
6292,How do I create a .desktop file to launch eclipse?
6293,update-grub command not found
6294,How can I make VirtualBox guests share the host's VPN connection?
6295,ssh never ask for a password
6296,How to set up a root cron job properly
6297,"Panel apps try to launch in xterm, even though it isn't installed"
6298,Why is the default swappiness 60? What would be the effect if I lower the swappiness value for my desktop PC?
6299,How to setup a restricted SFTP server on Ubuntu?
6300,What is the difference between Ubuntu Kylin and Ubuntu with default language chinese?
6301,"Shutter is running, but I don't see it"
6302,Search and download audio-only from youtube
6303,Compiz on Lubuntu
6304,How do I save terminal output to a file?
6305,Copy or export Remmina remote desktop files to another Ubuntu install
6306,How to rename /dev/sdax(partitions) in Linux
6307,How to upgrade from Ubuntu minimal?
6308,Comparing the contents of two directories
6309,xorg.conf changes from nvidia-setting have no effect after reboot
6310,"How can I run ""apt-get install"" in the background?"
6311,How to take screenshot of complete webpages?
6312,"mod_rewrite is enabled, but not working"
6313,If for a command to check if it succeed
6314,How to get the URL from a file using a shell script
6315,grab volume name of volumes over 85%
6316,root folder access via gui
6317,"Copying a file between two OS, if one OS is virtual"
6318,Remotely access postgresql database
6319,How to compile FFmpeg with x265 support?
6320,turn num lock permanently ON
6321,Live USB on a 2-partition usb-drive
6322,How to change Teamviewer ID after cloning
6323,How do I check if a package is installed on my server?
6324,Is it possible to use Ubuntu from a USB without installing or editing the boot menu?
6325,How to efficiently switch between several terminal windows using the keyboard?
6326,How can I play video in an always-on-top window?
6327,"Use of default alias ""alert"""
6328,Can I open a certain website with a command line?
6329,How can I read the Windows 8 licence key with Ubuntu?
6330,"Where can I access man pages for ""aptitude"" if it is not on my system?"
6331,Uninstall a pre-installed Ubuntu 12.04 to replace it with dual boot of Windows 8.1/Ubuntu 13.10
6332,Intel Graphics Installer vs stock driver
6333,Data extraction from a text file using bash
6334,How to install Telegram
6335,Where are the logs for apt-get?
6336,Canon printer won't print PDF files
6337,Repair more than 3500 bad blocks in 160 Gb samsung HDD using Ubuntu 12.04
6338,Vmware : Enable Drag and Drop files and folder between virtual machine and host
6339,How can I run Sublime Text from the launcher as root every time?
6340,Auto start Openvpn with one .ovpn file
6341,How do I change the color of desktop icon text
6342,Good movie mp4 metadata editor?
6343,How to I install a 64-bit OS on my Ubuntu 64-bit with vm?
6344,How can I update my nodeJS to the latest version?
6345,"What are the default passwords of these users: nobody, daemon, uucp, etc.?"
6346,Mounting cifs drive gives: mount error(22): Invalid argument
6347,Why can I create Users with the same UID?
6348,"TeamViewer does not start automatically, how do I make sure it does?"
6349,Terminal not working. Prompt gone!
6350,persist port routing from 80 to 8080
6351,How can I edit the source of HTML in the clipboard?
6352,"How to permanently disable the ""save session"" feature in Xubuntu?"
6353,Can't run make - gcc: command not found
6354,how to install openjdk
6355,wget and encoded URL
6356,Are there alternative repositories to ports.ubuntu.com for ARM?
6357,I can not ping microsoft.com but can open it using browser
6358,Google Chrome cannot determine or set the default browser
6359,How do I remove XFCE from my computer?
6360,How to find and list all the symbolic links created for a particular file?
6361,ntpdate: no server suitable for synchronization found
6362,any big file download results in file error
6363,Increase Ubuntu partition size under virtual machine
6364,device-mapper: remove ioctl on luks-xxxx failed: Device or resource busy
6365,Is this a correct way to enable htaccess in Apache 2.4.7
6366,How to install Neovim on Ubuntu?
6367,Basic bash printing question
6368,Can't install Ubuntu on Asus Rampage Extreme IV
6369,Replace openjdk with oracle-jdk on Ubuntu
6370,"Installing autotools, autoconf on Ubuntu"
6371,How do I find my internal ip address?
6372,finding specific files and data inside files
6373,Removing specific strings from file
6374,Decompressing multiple files at once
6375,How can I list the hard drive and all its partitions including size from terminal?
6376,apt-get install vs pip install
6377,Editor with live preview for AsciiDoc
6378,Installing Ubuntu alongside an existing Windows system without creating a CD?
6379,What is the $DISPLAY environment variable?
6380,Are hard links equivalent to Windows shortcuts?
6381,When to use single or double quotes in Ubuntu command-line?
6382,Is FFmpeg missing from the official repositories in 14.04?
6383,Print from command line
6384,How to copy a file to multiple folders using the command line?
6385,Why is kswapd0 running on a computer with no swap?
6386,The command could not be located because '/sbin' is not included in the PATH environment variable
6387,How to kill libreoffice from command line
6388,How to print multiple copies of an image on a single page
6389,copying the contents of a directory from Downloads to /etc
6390,How to remove a path from system path(`$PATH`) using terminal commands?
6391,How to disable GRUB installation
6392,How can I list all applications installed in my system?
6393,missing squid in /etc/init.d
6394,"After partitioning space to my ubuntu partition, nothing updates"
6395,Package denyhosts in Ubuntu Trusty Tahr is deleted: temporary or forever?
6396,How to replace a string on the 5th line of multiple text files?
6397,How to get the list of installed library packages only?
6398,"How do I make the shell to recognize the file names returned by a `ls -A` command, and these names contain spaces?"
6399,Where is log file from rc.local?
6400,Is there an unofficial Box.com client for Linux?
6401,Can sudo be reinstalled after being removed?
6402,Identify duplicate lines in a file without deleting them?
6403,How to install a Star Tsp-600 printer driver?
6404,Change keyboard layout (English UK) on command line to English US
6405,Can't boot Windows 7 after installing Ubuntu
6406,Oracle Java Virtual Machine install?
6407,"Tomcat and Eclipse Integration Error: ""Unknown version of Tomcat was specified."""
6408,PCB software available for gnome
6409,Conky black background on Unity
6410,Gedit warning: GtkScrolledWindow is mapped but visible child GtkScrollbar is not mapped
6411,Qt5 installation and path configuration
6412,Unable to send data to mysql database. It is not taking by my php code
6413,How does the grub bootloader know?
6414,Why is moving directories to /dev/null dangerous?
6415,I can read from /dev/null; how to fix it?
6416,Shortcut to change the gnome-terminal font size
6417,"How to find ""only"" IP addresses in a Local Area Network"
6418,"Why does apt output ""WARNING: The following essential packages will be removed."" and prompt me to enter the full phrase when purging a package?"
6419,"Install Nvidia driver for CUDA to use ""GPU"" option in Blender (ubuntu (13.10-) 14.04)"
6420,"What is the difference between different ""compression"" systems?"
6421,How to completely remove Xubuntu and install Ubuntu (including boot screen etc.)
6422,encrypting text editor
6423,Create a .desktop file that opens and execute a command in a terminal
6424,How to run a script when there is a change in your local IP?
6425,"How do I diagnose ""There was an error launching the application""?"
6426,Play subtitle on online streaming movies
6427,How to check my niceness?
6428,GUI Performance Monitor Tool
6429,How to create Wine shortcut?
6430,Accidentally deleted /etc/sudoers file
6431,Why are scripts in /etc/profile.d/ being ignored (system-wide bash aliases)?
6432,How to remove/install a package that is not fully installed?
6433,How to display the name of file which I am currently editing with vim on terminal title?
6434,Conky does not starting automatically after boot
6435,ISP Blocked port 25 because of spamming
6436,"How to make a directory name with quotes in it, such as ""What's for dinner?"""
6437,How to make `man` work for shell builtin commands and keywords?
6438,Can you run unity8 as your desktop?
6439,Why not all Linux packages/software come in .deb format?
6440,How can I process multi-line records with awk in a bash script?
6441,"Extra mouse buttons not working in virtualization (VMware/VirtualBox, ubuntu host)"
6442,where is the place downloaded program from apt-get
6443,Why does apt-get require sudo?
6444,How to play Diablo III on Ubuntu?
6445,How do I run NetBeans from the terminal?
6446,Remove all hyperlinks from a spreadsheet
6447,Add a binary to my path
6448,How can I find help for new Ubuntu users?
6449,Failed to get size of gamma for output default when trying to add new screen resolution
6450,What does Vi stand for?
6451,How to change the value of an argument in a script?
6452,Can a Windows virus transfer to Ubuntu?
6453,"Why does the terminal respond with ""2"" when I use who | wc -l"
6454,How to successfully restart a network without reboot over SSH?
6455,Can I make all commands have feedback if they've worked or not worked?
6456,Is there a way to cheat javascript games (like Unicoin mining) where rapid clicking is required?
6457,What are the alternatives to Ubuntu One?
6458,How can I show all file types contained in a directory?
6459,How to shut down Ubuntu after 2 hours of being idle?
6460,How can I see a folder and a subfolder in the same window?
6461,How can I convert audio from ogg to mp3?
6462,how do I refresh my wired ethernet connection from command line?
6463,What's the use of complete command?
6464,Nginx failing to reload - how to track down why?
6465,How to prevent Java applications from creating tray icon?
6466,How to tar the n most recent files with spaces in filename?
6467,how to check if $1 and $2 are null?
6468,How to add a loopback interface?
6469,What is the meaning of 'i686' in Ubuntu?
6470,Get absolute path of files using 'find' command
6471,What process of Google Chrome to kill to close window from terminal?
6472,How to patch the Heartbleed bug (CVE-2014-0160) in OpenSSL?
6473,Is there any manual to get the list of bash shortcut keys?
6474,How do I swap Escape and Caps Lock in 14.04?
6475,Redirect port 80 to 8080 and make it work on local machine
6476,Bash/zsh: Undo erase backwards (ctrl+w)
6477,Open the first (or any) file from command line
6478,Install bison 2.7 in Ubuntu 14.04
6479,Remove quotes around integers in a csv file
6480,How do I copy contents of a file and concatenate it into a new file?
6481,How to start a VirtualBox machine via command line (without GUI)?
6482,a scenario which depict vsftpd
6483,What is the difference between apt and apt-get?
6484,"How do I configure Java security settings, etc?"
6485,Setting Terminal tab titles
6486,"converting .ovpn file to these 3 files: ca.crt, client.crt, client.key"
6487,How to set up NAT and Host-Only networking with static IP address in VirtualBox
6488,Is MySQL still running after uninstall it?
6489,Configure Microsoft Exchange email on Ubuntu
6490,control panel to see running applications
6491,How to turn off Software updater? (Xubuntu)
6492,How to show (raise) all windows of an application?
6493,How to install Ubuntu on portable external Hard Drive?
6494,"How to let built-in DHCP assign a static IP to LXC container based on name, not MAC address"
6495,Cryptolocker virus
6496,Run PHP from the command line
6497,How do I install Pinta?
6498,How to sort by row from terminal
6499,No sound on USB headset. How to manage soundcards and audio devices?
6500,Php doesn't work on Apache server
6501,ssh -L (error: bind: Address already in use)
6502,What is a background process?
6503,How do I add a border around windows but keep the current theme?
6504,Finding package name of installed software
6505,"How to fix ""python installation is corrupted""?"
6506,Chromium 34 and later cannot detect flash plugin
6507,Why use a named pipe instead of a file?
6508,"CDIR= $(pwd) gives ""Permission denied"""
6509,Is synapse application launcher available?
6510,What does 'without password' mean in sshd_config file?
6511,Windows installer for Ubuntu 14.04 LTS onwards
6512,nvidia-libopencl1-331 has to be removed before installing WINE
6513,How to install Python 3.4 on Ubuntu?
6514,Why am I getting these error messages when I try to view media files on my Android device?
6515,"""intel_rapl: no valid rapl domains"" message upon boot"
6516,Is there any user friendly alternative to screen?
6517,Error Installing Vmware Workstation On Ubuntu
6518,How do I set the LightDM wallpaper in Ubuntu 14.04?
6519,Can't find boot-repair package for the newest version of Ubuntu
6520,"Unity Tweak tool fails to start with the error ""com.canonical.unity.webapps schema is missing"""
6521,Ubuntu 14.04 VLC has no interface
6522,Switching off images in Firefox
6523,Lost Windows 7 in GRUB after installing Ubuntu 14.04
6524,Installing SOGOU 搜狗拼音
6525,How to get Ubuntu distribution's full code name?
6526,How to install Juniper VPN on Ubuntu 14.04 LTS?
6527,Ubuntu 14.04 no cursor after fresh instalation
6528,openvpn can't import configurations on new 14.04 installation
